date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:50:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Jun%202024%2012:50:33%20GMT	https://demos.codexcoder.com/all-study/?p=849	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/indexf573.html	(from https://demos.codexcoder.com/all-study/event/study-fastivel-event-2018-copy-5/)
13:50:34	2627/2627	---MC-	200	added ('OK')	text/xml	date:Sat,%2015%20Jun%202024%2012:50:34%20GMT	https://demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fevent%2Fstudy-fastivel-event-2018-copy-5%2F&format=xml	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed93a0	(from https://demos.codexcoder.com/all-study/event/study-fastivel-event-2018-copy-5/)
13:50:35	56644/56644	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2012:50:35%20GMT	https://demos.codexcoder.com/all-study/wp-login.php?redirect_to=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fevent%2Fstudy-fastivel-event-2018-copy-5%2F	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-login49fe.php	(from https://demos.codexcoder.com/all-study/event/study-fastivel-event-2018-copy-5/)
13:50:36	63778/63778	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Oct%202018%2006:23:30%20GMT	https://demos.codexcoder.com/all-study/wp-content/uploads/2018/09/cls-5-750x360.jpg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/uploads/2018/09/cls-5-750x360.jpg	(from https://demos.codexcoder.com/all-study/event/study-fastivel-event-2018-copy-5/)
13:50:37	56644/56644	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2012:50:37%20GMT	https://demos.codexcoder.com/all-study/wp-login.php?redirect_to=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fevent-grid-style%2Fpage%2F2%2F	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-loginf147.php	(from https://demos.codexcoder.com/all-study/event-grid-style/page/2/)
13:50:37	105700/105700	---MC-	200	added ('OK')	text/html	date:Sat,%2015%20Jun%202024%2012:50:37%20GMT	https://demos.codexcoder.com/all-study/event/study-fastivel-event-2018-copy-6/	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/event/study-fastivel-event-2018-copy-6/index.html	(from https://demos.codexcoder.com/all-study/event/study-fastivel-event-2018-copy-5/)
13:50:38	56644/56644	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2012:50:38%20GMT	https://demos.codexcoder.com/all-study/wp-login.php?redirect_to=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fevent-grid-2-column%2Fpage%2F2%2F	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-login9644.php	(from https://demos.codexcoder.com/all-study/event-grid-2-column/page/2/)
13:50:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Jun%202024%2012:50:38%20GMT	https://demos.codexcoder.com/all-study/event-grid-style/page/1/	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/event-grid-style/page/1/index.html	(from https://demos.codexcoder.com/all-study/event-grid-style/page/2/)
13:50:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Jun%202024%2012:50:39%20GMT	https://demos.codexcoder.com/all-study/event-grid-2-column/page/1/	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/event-grid-2-column/page/1/index.html	(from https://demos.codexcoder.com/all-study/event-grid-2-column/page/2/)
13:50:40	56644/56644	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2012:50:40%20GMT	https://demos.codexcoder.com/all-study/wp-login.php?redirect_to=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fevent-list-style%2Fpage%2F2%2F	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-logince01.php	(from https://demos.codexcoder.com/all-study/event-list-style/page/2/)
13:50:41	56644/56644	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2012:50:41%20GMT	https://demos.codexcoder.com/all-study/wp-login.php?redirect_to=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fevent%2F	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-login7829.php	(from https://demos.codexcoder.com/all-study/event/)
13:50:42	48700/48700	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Oct%202018%2006:23:12%20GMT	https://demos.codexcoder.com/all-study/wp-content/uploads/2018/09/cls2-750x340.jpg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/uploads/2018/09/cls2-750x340.jpg	(from https://demos.codexcoder.com/all-study/event/)
13:50:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Jun%202024%2012:50:41%20GMT	https://demos.codexcoder.com/all-study/event-list-style/page/1/	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/event-list-style/page/1/index.html	(from https://demos.codexcoder.com/all-study/event-list-style/page/2/)
13:50:42	17194/17194	---MC-	200	added ('OK')	application/rss+xml	etag:%22b88cc85be26ef105c5b6948adc6353b8%22	https://demos.codexcoder.com/all-study/event/feed/	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/event/feed/index.html	(from https://demos.codexcoder.com/all-study/event/)
13:50:43	2438/2438	---MC-	200	added ('OK')	application/json	date:Sat,%2015%20Jun%202024%2012:50:43%20GMT	https://demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fevent%2Fstudy-fastivel-event-2018-copy-8%2F	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-json/oembed/1.0/embedee23.json	(from https://demos.codexcoder.com/all-study/event/study-fastivel-event-2018-copy-8/)
13:50:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Jun%202024%2012:50:43%20GMT	https://demos.codexcoder.com/all-study/?p=852	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/index914d.html	(from https://demos.codexcoder.com/all-study/event/study-fastivel-event-2018-copy-8/)
13:50:44	105700/105700	---MC-	200	added ('OK')	text/html	date:Sat,%2015%20Jun%202024%2012:50:43%20GMT	https://demos.codexcoder.com/all-study/event/study-fastivel-event-2018-copy-7/	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/event/study-fastivel-event-2018-copy-7/index.html	(from https://demos.codexcoder.com/all-study/event/)
13:50:44	2626/2626	---MC-	200	added ('OK')	text/xml	date:Sat,%2015%20Jun%202024%2012:50:44%20GMT	https://demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fevent%2Fstudy-fastivel-event-2018-copy-8%2F&format=xml	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed77f3	(from https://demos.codexcoder.com/all-study/event/study-fastivel-event-2018-copy-8/)
13:50:45	56644/56644	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2012:50:45%20GMT	https://demos.codexcoder.com/all-study/wp-login.php?redirect_to=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fevent%2Fstudy-fastivel-event-2018-copy-8%2F	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-login15d8.php	(from https://demos.codexcoder.com/all-study/event/study-fastivel-event-2018-copy-8/)
13:50:46	50635/50635	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Oct%202018%2006:23:12%20GMT	https://demos.codexcoder.com/all-study/wp-content/uploads/2018/09/cls2-750x360.jpg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/uploads/2018/09/cls2-750x360.jpg	(from https://demos.codexcoder.com/all-study/event/study-fastivel-event-2018-copy-8/)
13:50:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Jun%202024%2012:50:47%20GMT	https://demos.codexcoder.com/all-study/?p=421	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/index504f.html	(from https://demos.codexcoder.com/all-study/teacher/yu-dtrjryukrjuruk-k57-copy-2-copy-3/)
13:50:47	2415/2415	---MC-	200	added ('OK')	application/json	date:Sat,%2015%20Jun%202024%2012:50:47%20GMT	https://demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fteacher%2Fyu-dtrjryukrjuruk-k57-copy-2-copy-3%2F	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed75dd.json	(from https://demos.codexcoder.com/all-study/teacher/yu-dtrjryukrjuruk-k57-copy-2-copy-3/)
13:50:49	2603/2603	---MC-	200	added ('OK')	text/xml	date:Sat,%2015%20Jun%202024%2012:50:48%20GMT	https://demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fteacher%2Fyu-dtrjryukrjuruk-k57-copy-2-copy-3%2F&format=xml	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed1b34	(from https://demos.codexcoder.com/all-study/teacher/yu-dtrjryukrjuruk-k57-copy-2-copy-3/)
13:50:50	56644/56644	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2012:50:50%20GMT	https://demos.codexcoder.com/all-study/wp-login.php?redirect_to=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fteacher%2Fyu-dtrjryukrjuruk-k57-copy-2-copy-3%2F	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-logine205.php	(from https://demos.codexcoder.com/all-study/teacher/yu-dtrjryukrjuruk-k57-copy-2-copy-3/)
13:50:50	91768/91768	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Sep%202018%2013:46:38%20GMT	https://demos.codexcoder.com/all-study/wp-content/uploads/2018/09/teacher_05.jpg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/uploads/2018/09/teacher_05.jpg	(from https://demos.codexcoder.com/all-study/teacher/yu-dtrjryukrjuruk-k57-copy-2-copy-3/)
13:50:51	2418/2418	---MC-	200	added ('OK')	application/json	date:Sat,%2015%20Jun%202024%2012:50:51%20GMT	https://demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fteacher%2Fyu-dtrjryukrjuruk-k57-copy-2-copy-4%2F	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed3651.json	(from https://demos.codexcoder.com/all-study/teacher/yu-dtrjryukrjuruk-k57-copy-2-copy-4/)
13:50:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Jun%202024%2012:50:51%20GMT	https://demos.codexcoder.com/all-study/?p=422	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/index9d87.html	(from https://demos.codexcoder.com/all-study/teacher/yu-dtrjryukrjuruk-k57-copy-2-copy-4/)
13:50:52	2606/2606	---MC-	200	added ('OK')	text/xml	date:Sat,%2015%20Jun%202024%2012:50:52%20GMT	https://demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fteacher%2Fyu-dtrjryukrjuruk-k57-copy-2-copy-4%2F&format=xml	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-json/oembed/1.0/embedd50a	(from https://demos.codexcoder.com/all-study/teacher/yu-dtrjryukrjuruk-k57-copy-2-copy-4/)
13:50:53	56644/56644	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2012:50:53%20GMT	https://demos.codexcoder.com/all-study/wp-login.php?redirect_to=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fteacher%2Fyu-dtrjryukrjuruk-k57-copy-2-copy-4%2F	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-logincdc4.php	(from https://demos.codexcoder.com/all-study/teacher/yu-dtrjryukrjuruk-k57-copy-2-copy-4/)
13:50:54	119344/119344	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Sep%202018%2013:46:38%20GMT	https://demos.codexcoder.com/all-study/wp-content/uploads/2018/09/teacher_04.jpg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/uploads/2018/09/teacher_04.jpg	(from https://demos.codexcoder.com/all-study/teacher/yu-dtrjryukrjuruk-k57-copy-2-copy-4/)
13:50:55	2412/2412	---MC-	200	added ('OK')	application/json	date:Sat,%2015%20Jun%202024%2012:50:55%20GMT	https://demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fteacher%2Fyu-dtrjryukrjuruk-k57-copy-2-copy-5%2F	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-json/oembed/1.0/embeda3d9.json	(from https://demos.codexcoder.com/all-study/teacher/yu-dtrjryukrjuruk-k57-copy-2-copy-5/)
13:50:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Jun%202024%2012:50:55%20GMT	https://demos.codexcoder.com/all-study/?p=423	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/indexb351.html	(from https://demos.codexcoder.com/all-study/teacher/yu-dtrjryukrjuruk-k57-copy-2-copy-5/)
13:50:56	2600/2600	---MC-	200	added ('OK')	text/xml	date:Sat,%2015%20Jun%202024%2012:50:56%20GMT	https://demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fteacher%2Fyu-dtrjryukrjuruk-k57-copy-2-copy-5%2F&format=xml	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed3e92	(from https://demos.codexcoder.com/all-study/teacher/yu-dtrjryukrjuruk-k57-copy-2-copy-5/)
13:50:57	56644/56644	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2012:50:57%20GMT	https://demos.codexcoder.com/all-study/wp-login.php?redirect_to=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fteacher%2Fyu-dtrjryukrjuruk-k57-copy-2-copy-5%2F	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-login9de7.php	(from https://demos.codexcoder.com/all-study/teacher/yu-dtrjryukrjuruk-k57-copy-2-copy-5/)
13:50:58	127313/127313	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Sep%202018%2013:46:38%20GMT	https://demos.codexcoder.com/all-study/wp-content/uploads/2018/09/teacher_03.jpg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/uploads/2018/09/teacher_03.jpg	(from https://demos.codexcoder.com/all-study/teacher/yu-dtrjryukrjuruk-k57-copy-2-copy-5/)
13:50:59	2415/2415	---MC-	200	added ('OK')	application/json	date:Sat,%2015%20Jun%202024%2012:50:59%20GMT	https://demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fteacher%2Fyu-dtrjryukrjuruk-k57-copy-2-copy-6%2F	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed7ef3.json	(from https://demos.codexcoder.com/all-study/teacher/yu-dtrjryukrjuruk-k57-copy-2-copy-6/)
13:50:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Jun%202024%2012:50:59%20GMT	https://demos.codexcoder.com/all-study/?p=424	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/index007a.html	(from https://demos.codexcoder.com/all-study/teacher/yu-dtrjryukrjuruk-k57-copy-2-copy-6/)
13:51:00	2603/2603	---MC-	200	added ('OK')	text/xml	date:Sat,%2015%20Jun%202024%2012:51:00%20GMT	https://demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fteacher%2Fyu-dtrjryukrjuruk-k57-copy-2-copy-6%2F&format=xml	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed2ea3	(from https://demos.codexcoder.com/all-study/teacher/yu-dtrjryukrjuruk-k57-copy-2-copy-6/)
13:51:01	56644/56644	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2012:51:01%20GMT	https://demos.codexcoder.com/all-study/wp-login.php?redirect_to=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fteacher%2Fyu-dtrjryukrjuruk-k57-copy-2-copy-6%2F	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-loginfb8f.php	(from https://demos.codexcoder.com/all-study/teacher/yu-dtrjryukrjuruk-k57-copy-2-copy-6/)
13:51:02	116458/116458	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Sep%202018%2013:46:38%20GMT	https://demos.codexcoder.com/all-study/wp-content/uploads/2018/09/teacher_02.jpg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/uploads/2018/09/teacher_02.jpg	(from https://demos.codexcoder.com/all-study/teacher/yu-dtrjryukrjuruk-k57-copy-2-copy-6/)
13:51:03	2418/2418	---MC-	200	added ('OK')	application/json	date:Sat,%2015%20Jun%202024%2012:51:03%20GMT	https://demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fteacher%2Fyu-dtrjryukrjuruk-k57-copy-2-copy-8%2F	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed1e1f.json	(from https://demos.codexcoder.com/all-study/teacher/yu-dtrjryukrjuruk-k57-copy-2-copy-8/)
13:51:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Jun%202024%2012:51:03%20GMT	https://demos.codexcoder.com/all-study/?p=426	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/index2202.html	(from https://demos.codexcoder.com/all-study/teacher/yu-dtrjryukrjuruk-k57-copy-2-copy-8/)
13:51:04	2606/2606	---MC-	200	added ('OK')	text/xml	date:Sat,%2015%20Jun%202024%2012:51:04%20GMT	https://demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fteacher%2Fyu-dtrjryukrjuruk-k57-copy-2-copy-8%2F&format=xml	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-json/oembed/1.0/embedf741	(from https://demos.codexcoder.com/all-study/teacher/yu-dtrjryukrjuruk-k57-copy-2-copy-8/)
13:51:05	56644/56644	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2012:51:05%20GMT	https://demos.codexcoder.com/all-study/wp-login.php?redirect_to=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fteacher%2Fyu-dtrjryukrjuruk-k57-copy-2-copy-8%2F	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-logina0ce.php	(from https://demos.codexcoder.com/all-study/teacher/yu-dtrjryukrjuruk-k57-copy-2-copy-8/)
13:51:06	56644/56644	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2012:51:06%20GMT	https://demos.codexcoder.com/all-study/wp-login.php?redirect_to=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2Fteacher%2F	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-login21f1.php	(from https://demos.codexcoder.com/all-study/teacher/)
13:51:06	23095/23095	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Sep%202018%2013:46:38%20GMT	https://demos.codexcoder.com/all-study/wp-content/uploads/2018/09/teacher_07-370x340.jpg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/uploads/2018/09/teacher_07-370x340.jpg	(from https://demos.codexcoder.com/all-study/teacher/)
13:51:07	20875/20875	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Sep%202018%2013:46:37%20GMT	https://demos.codexcoder.com/all-study/wp-content/uploads/2018/09/teacher-details-570x340.jpg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/uploads/2018/09/teacher-details-570x340.jpg	(from https://demos.codexcoder.com/all-study/teacher/)
13:51:07	22195/22195	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Sep%202018%2013:46:38%20GMT	https://demos.codexcoder.com/all-study/wp-content/uploads/2018/09/teacher_02-370x340.jpg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/uploads/2018/09/teacher_02-370x340.jpg	(from https://demos.codexcoder.com/all-study/teacher/)
13:51:07	29436/29436	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Sep%202018%2013:46:38%20GMT	https://demos.codexcoder.com/all-study/wp-content/uploads/2018/09/teacher_03-370x340.jpg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/uploads/2018/09/teacher_03-370x340.jpg	(from https://demos.codexcoder.com/all-study/teacher/)
13:51:07	10929/10929	---MC-	200	added ('OK')	application/rss+xml	etag:%22b88cc85be26ef105c5b6948adc6353b8%22	https://demos.codexcoder.com/all-study/teacher/feed/	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/teacher/feed/index.html	(from https://demos.codexcoder.com/all-study/teacher/)
13:51:08	26435/26435	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Sep%202018%2013:46:38%20GMT	https://demos.codexcoder.com/all-study/wp-content/uploads/2018/09/teacher_04-370x340.jpg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/uploads/2018/09/teacher_04-370x340.jpg	(from https://demos.codexcoder.com/all-study/teacher/)
13:51:09	933/933	---MC-	200	added ('OK')	application/rss+xml	etag:%22b88cc85be26ef105c5b6948adc6353b8%22	https://demos.codexcoder.com/all-study/2018/07/16/asertivelly-recaptiualize-awesome-best-rofesiona-copy-4/feed/	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/2018/07/16/asertivelly-recaptiualize-awesome-best-rofesiona-copy-4/feed/index.html	(from https://demos.codexcoder.com/all-study/2018/07/16/asertivelly-recaptiualize-awesome-best-rofesiona-copy-4/)
13:51:09	4405/4405	---MC-	200	added ('OK')	application/json	date:Sat,%2015%20Jun%202024%2012:51:09%20GMT	https://demos.codexcoder.com/all-study/wp-json/wp/v2/posts/29	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-json/wp/v2/posts/29.json	(from https://demos.codexcoder.com/all-study/2018/07/16/asertivelly-recaptiualize-awesome-best-rofesiona-copy-4/)
13:51:10	2562/2562	---MC-	200	added ('OK')	application/json	date:Sat,%2015%20Jun%202024%2012:51:10%20GMT	https://demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2F2018%2F07%2F16%2Fasertivelly-recaptiualize-awesome-best-rofesiona-copy-4%2F	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed6611.json	(from https://demos.codexcoder.com/all-study/2018/07/16/asertivelly-recaptiualize-awesome-best-rofesiona-copy-4/)
13:51:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Jun%202024%2012:51:10%20GMT	https://demos.codexcoder.com/all-study/?p=29	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/index9cd7.html	(from https://demos.codexcoder.com/all-study/2018/07/16/asertivelly-recaptiualize-awesome-best-rofesiona-copy-4/)
13:51:11	2746/2746	---MC-	200	added ('OK')	text/xml	date:Sat,%2015%20Jun%202024%2012:51:11%20GMT	https://demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2F2018%2F07%2F16%2Fasertivelly-recaptiualize-awesome-best-rofesiona-copy-4%2F&format=xml	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-json/oembed/1.0/embed9973	(from https://demos.codexcoder.com/all-study/2018/07/16/asertivelly-recaptiualize-awesome-best-rofesiona-copy-4/)
13:51:12	56644/56644	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2012:51:12%20GMT	https://demos.codexcoder.com/all-study/wp-login.php?redirect_to=https%3A%2F%2Fdemos.codexcoder.com%2Fall-study%2F2018%2F07%2F16%2Fasertivelly-recaptiualize-awesome-best-rofesiona-copy-4%2F	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-login744a.php	(from https://demos.codexcoder.com/all-study/2018/07/16/asertivelly-recaptiualize-awesome-best-rofesiona-copy-4/)
13:51:14	4405/4405	---MC-	200	added ('OK')	application/json	date:Sat,%2015%20Jun%202024%2012:51:13%20GMT	https://demos.codexcoder.com/all-study/wp-json/wp/v2/posts/28	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-json/wp/v2/posts/28.json	(from https://demos.codexcoder.com/all-study/2018/07/16/asertivelly-recaptiualize-awesome-best-rofesiona-copy-3/)
13:51:14	102231/102231	---MC-	200	added ('OK')	text/html	date:Sat,%2015%20Jun%202024%2012:51:13%20GMT	https://demos.codexcoder.com/all-study/category/medical/	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/category/medical/index.html	(from https://demos.codexcoder.com/all-study/2018/07/16/asertivelly-recaptiualize-awesome-best-rofesiona-copy-4/)
13:51:14	933/933	---MC-	200	added ('OK')	application/rss+xml	etag:%22b88cc85be26ef105c5b6948adc6353b8%22	https://demos.codexcoder.com/all-study/2018/07/16/asertivelly-recaptiualize-awesome-best-rofesiona-copy-3/feed/	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/2018/07/16/asertivelly-recaptiualize-awesome-best-rofesiona-copy-3/feed/index.html	(from https://demos.codexcoder.com/all-study/2018/07/16/asertivelly-recaptiualize-awesome-best-rofesiona-copy-3/)
13:51:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Jun%202024%2012:51:15%20GMT	https://demos.codexcoder.com/all-study/?p=28	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/index3c55.html	(from https://demos.codexcoder.com/all-study/2018/07/16/asertivelly-recaptiualize-awesome-best-rofesiona-copy-3/)
